Experiment,Created,Number of Documents,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,step,Coherence,Perplexity,RANDOM_SEED,train_data_path,test_data_path,procd_text,extract_sample.fraction,extract_sample.stratify_column,feature_engineering.bow,feature_engineering.tfidf,feature_engineering.ngram,feature_engineering.bert,feature_engineering.bert_pretrained_model,clustering_bert.algorithm,clustering_bert.num_clusters,clustering_bert.eps,clustering_bert.min_samples,topic_modeling.feature,topic_modeling.algorithm,topic_modeling.cluster,topic_modeling.num_topics
loamy-glia,01:43 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.6327161353791932,-18.489108953388754,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,tfidf,lda,False,16.0
girly-seed,01:41 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.5993451341075708,-17.492851088384715,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,tfidf,lda,False,14.0
butch-huia,01:39 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.5845030588759202,-16.380387337174742,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,tfidf,lda,False,12.0
swept-kind,01:37 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.571724700235216,-19.895955028593516,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,tfidf,lda,True,20.0
ruddy-tola,01:35 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.5951778382688928,-18.944720091387055,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,tfidf,lda,True,18.0
moire-bean,01:32 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.5566234788715754,-17.997116697588208,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,tfidf,lda,True,16.0
hexed-wind,01:30 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.5558897888951084,-17.074460937744625,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,tfidf,lda,True,14.0
dotty-vega,01:27 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.5687515338465978,-16.116024986804568,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,tfidf,lda,True,12.0
alone-tomb,01:25 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.42401724818655817,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,False,20.0
super-vela,01:23 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4360547253483598,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,False,18.0
agile-wain,01:21 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.43261797394854695,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,False,16.0
wormy-vara,01:18 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4454952484670279,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,False,14.0
yarer-vows,01:16 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.44865342696070387,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,False,12.0
laigh-caps,01:14 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4134232305337663,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,True,20.0
bored-jump,01:11 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4151610588943888,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,True,18.0
frore-mows,01:08 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4136216403781378,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,True,16.0
hoven-dunk,01:05 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4343270026668862,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,True,14.0
guest-cats,01:02 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.42620581729369256,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,True,12.0
armed-rits,12:59 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.41857820316352534,-14.391042468468974,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,False,20.0
olive-pith,12:57 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4173350500196046,-13.882440570873111,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,False,18.0
lousy-tier,12:55 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4422563804612601,-13.374778723559352,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,False,16.0
keyed-grot,12:53 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4332504733817464,-12.857757543306882,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,False,14.0
humid-auks,12:51 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.45697846704040596,-12.31576448625774,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,False,12.0
known-aura,12:49 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4437217643090278,-13.57309208468395,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,True,20.0
agape-tyke,12:46 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4295088191992007,-13.151167940683159,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,True,18.0
jetty-runs,12:44 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.4369352469995131,-12.736289675508855,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,True,16.0
flawy-curb,12:41 AM,32259.0,0.24803930521011353,1.9758421685443364,5705.016157517404,,0.44269403924178746,-12.309536500501284,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,True,14.0
jammy-gigs,,,,,,,,,,,,,,,,,,,,,,,,,,,
empty-volt,02:06 PM,32259.0,0.2480393052101135,1.975842194682506,5705.016022017175,,0.4442303729203236,-7.3296764840161455,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,True,8.0
gammy-chat,02:05 PM,32259.0,0.2480393052101135,1.975842194682506,5705.016022017175,,0.4363757008944006,-7.257155763655502,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,True,6.0
smart-hems,02:04 PM,32259.0,0.2480393052101135,1.975842194682506,5705.016022017175,,0.4677147023343923,-7.203910716351355,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,True,4.0
paled-dunt,02:04 PM,32259.0,0.2480393052101135,1.975842194682506,5705.016022017175,,0.501586774566776,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,nmf,True,10.0
peppy-peer,02:04 PM,32259.0,0.2480393052101135,1.975842194682506,5705.016022017175,,0.5018768738137397,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,tfidf,nmf,True,10.0
doped-sori,01:55 PM,32259.0,0.2480393052101135,1.975842194682506,5705.016022017175,,0.4363757008944006,-7.257155763655502,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,True,6.0
staid-inks,02:00 PM,32259.0,0.2480393052101135,1.975842194682506,5705.016022017175,,0.4363757008944006,-7.257155763655502,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,kmeans,2.0,0.2,5.0,bow,lda,True,2.0
pukka-divs,05:49 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5411764243524142,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,20.0
proxy-bias,05:47 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5373319324608166,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,18.0
spiry-abac,05:44 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5149767799557244,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,16.0
duddy-bind,05:35 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.555059086190774,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,14.0
doped-alto,05:32 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5827729417583501,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,12.0
farci-nibs,05:28 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.525494672083713,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,10.0
leaky-jato,05:19 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5765270903687756,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,8.0
basal-hobo,05:15 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5386038826668521,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,6.0
gulfy-hunk,05:12 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5553435591590876,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,4.0
lamer-cyma,05:02 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5926779180850447,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,2.0
straw-sled,04:59 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5351865851577143,-12.136143898912964,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,20.0
nitty-glee,04:55 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5631975012454353,-11.804322447592812,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,18.0
loony-mobs,04:46 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5348172476925875,-11.42217318888262,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,16.0
amiss-fibs,04:43 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5536330006475559,-11.07472240347689,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,14.0
freer-pech,04:39 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5224500524752318,-10.723073313200729,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,12.0
gaunt-darg,04:31 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5302048724308274,-10.1631460708989,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,10.0
blest-hull,04:27 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5701271585756714,-9.622899700892791,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,8.0
right-foil,04:23 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5373882621487062,-9.30798871764747,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,6.0
baked-rims,04:15 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4505958513248694,-9.02283889194442,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,4.0
bushy-toga,04:11 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5163597870744684,-8.627992564355345,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,2.0
cheek-weld,04:07 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5070954762358055,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,20.0
liney-yegg,03:58 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4899171622745903,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,18.0
seral-halm,03:54 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5033879759205206,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,16.0
bally-bats,03:52 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4994320343544499,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,14.0
gaunt-loof,03:42 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.5051594337631719,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,12.0
gruff-dita,03:38 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4883463280022407,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,10.0
freer-weys,03:35 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4835091284881255,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,8.0
uncut-eggs,03:24 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4999489305062066,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,6.0
snide-aura,03:20 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.497259921320763,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,4.0
pasty-fils,03:17 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.498032586382341,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,2.0
nasty-chow,03:06 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4814801427028069,-8.197678802287212,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,20.0
acerb-rits,03:03 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4784291154056632,-8.09700431772475,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,18.0
known-bree,02:58 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4759133549149267,-7.9852022652624255,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,16.0
party-pans,02:49 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4792293382914122,-7.872120019109853,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,14.0
round-navy,02:46 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4751674076210473,-7.749623773247313,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,12.0
total-veer,02:41 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4786044522669264,-7.52222771062392,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,10.0
ratty-vlei,02:31 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4699784952473391,-7.362501813001973,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,8.0
sober-wife,02:28 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4603430079779221,-7.265005863660505,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,6.0
inert-daff,02:23 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4746831124423462,-7.212816551548506,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,4.0
hexed-prob,02:13 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.4459495233535777,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,10.0
mined-ossa,02:10 AM,32259.0,0.3802508115768432,1.570067594931216,4833.576139723367,,0.4965599621997787,-7.215601575065156,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,2.0
pudgy-rick,02:05 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.4538861483690912,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,8.0
cased-scab,01:51 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.4664259397575711,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,6.0
malar-goos,01:50 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.454237803891429,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,4.0
typic-impi,01:42 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.4789336896364794,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,nmf,True,2.0
young-peri,01:29 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.444781391581348,-10.870195997713,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,10.0
osmic-jive,01:29 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.4619381125656948,-10.35591662955438,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,8.0
fined-chow,01:21 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.4411345278616966,-9.956546573441456,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,6.0
sewed-slew,01:07 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.378001246787479,-9.207118187151488,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,2.0
cased-luce,01:07 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.3783243492125478,-9.60989693758582,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,tfidf,lda,True,4.0
frail-hold,01:01 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.4585439932439061,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,nmf,True,10.0
dread-pant,12:46 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.4882798817838019,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,nmf,True,6.0
beige-pita,12:46 AM,32259.0,0.0191621240228414,3.465213964534784,2320.670694442871,,0.4530629908536924,,42.0,sample_train,test,lemma_wo_stpwrd,0.2,,True,True,unigram,True,bert-base-uncased,hierarchical,5.0,0.2,5.0,bow,nmf,True,4.0
